Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
India,IND,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,3.953999996,3.937999964,3.921000004,3.911999941,3.974999905,4.035999775,4.09100008,4.150000095,4.206999779,4.21600008,4.361999989,4.506999969,4.663000107,4.809999943,5.004000187,4.886000156,4.763000011,4.611000061,4.493000031,4.379000187,4.311999798,4.22300005,4.177000046,4.106999874,4.186999798,4.159999847
India,IND,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,3.785000086,3.631000042,3.671000004,3.549000025,3.612999916,3.726999998,4.046999931,4.03000021,4.006999969,4.355999947,4.311999798,4.40199995,4.164999962,4.188000202,4.142000198,3.976999998,3.789999962,3.934999943,3.490999937,3.25999999,3.273999929,3.430000067,3.234999895,3.190999985,3.263999939,3.290999889
India,IND,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,3.832000017,3.717000008,3.740999937,3.65199995,3.71600008,3.813999891,4.059999943,4.06400013,4.063000202,4.316999912,4.326000214,4.43200016,4.308000088,4.368999958,4.395999908,4.236999989,4.059999943,4.116000175,3.750999928,3.539999962,3.529000044,3.621000051,3.463999987,3.414000034,3.49000001,3.505000114
India,IND,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,..,8.048999786,7.948999882,7.985000134,7.903999805,8.206000328,8.543999672,9.034999847,9.277999878,9.512999535,9.965000153,10.01799965,10.17399979,10.07499981,10.18099976,10.29199982,10.50800037,10.71000004,11.23200035,11.19699955,11.39299965,11.40999985,11.50199986,11.07400036,11.02299976,11.38899994,11.43599987
India,IND,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,..,8.720000267,8.373999596,8.496999741,8.220000267,8.324999809,8.550000191,9.281000137,9.18900013,9.086000443,9.892999649,9.854000092,10.14599991,9.631999969,9.762999535,9.725000381,9.736000061,9.704999924,10.63300037,9.890000343,9.74600029,9.885000229,10.3409996,9.770999908,9.725999832,10.04899979,10.1789999
India,IND,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,8.527000427,8.251999855,8.350000381,8.12899971,8.291000366,8.548999786,9.211999893,9.213999748,9.204999924,9.913000107,9.899999619,10.15400028,9.756999969,9.880999565,9.88599968,9.949999809,9.975000381,10.78899956,10.22000027,10.14900017,10.25199986,10.61600018,10.07699966,10.02900028,10.35999966,10.46800041
Indonesia,IDN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,2.954999924,2.897000074,3.476000071,4.027999878,4.590000153,5.130000114,5.28399992,6.135000229,6.84800005,6.72300005,7.047999859,7.427000046,7.43599987,8.227999687,9.657999992,9.232000351,9.902999878,8.105999947,6.709000111,6.388999939,5.565999985,4.788000107,4.270999908,3.881000042,4.421999931,3.694000006
Indonesia,IDN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,2.381999969,2.645999908,2.822000027,2.989000082,3.157000065,3.319999933,4.34800005,5.052000046,5.967000008,5.690999985,5.177999973,5.690000057,5.433000088,5.81099987,6.56099987,6.548999786,6.952000141,6.664999962,5.747000217,5.129000187,4.895999908,4.27699995,4.381000042,4.151000023,4.561999798,4.382999897
Indonesia,IDN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,2.589999914,2.74000001,3.066999912,3.378000021,3.694999933,4,4.699999809,5.460000038,6.300000191,6.079999924,5.880000114,6.340000153,6.179999828,6.710000038,7.710000038,7.550000191,8.06000042,7.210000038,6.110000134,5.610000134,5.150000095,4.46999979,4.340000153,4.050000191,4.510000229,4.119999886
Indonesia,IDN,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,..,7.993999958,7.986999989,9.618000031,11.19400024,12.81299973,14.38599968,14.92099953,17.40099907,19.48900032,19.13800049,19.51300049,22.00099945,21.30500031,24.47699928,28.38899994,26.65699959,24.62400055,20.50699997,19.84300041,18.09399986,18.25200081,15.40799999,15.41499996,15.47000027,16.47900009,14.91399956
Indonesia,IDN,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,..,6.775000095,7.623000145,8.17800045,8.710000038,9.258000374,9.791000366,12.92399979,14.84000015,16.80699921,17.4640007,16.28000069,18.25699997,18.15500069,19.54100037,21.70499992,21.58399963,20.68300056,18.03899956,17.22500038,16.08200073,16.74099922,14.67700005,14.99800014,15.01000023,16.8220005,14.92300034
Indonesia,IDN,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,7.238999844,7.764999866,8.739999771,9.684000015,10.65499973,11.60000038,13.71199989,15.83600044,17.84199905,18.11300087,17.54199982,19.72999954,19.40299988,21.51199913,24.3939991,23.61800003,22.25600052,19.02000046,18.24799919,16.87700081,17.33300018,14.96100044,15.1590004,15.18700027,16.68899918,14.91899967
"Iran, Islamic Rep.",IRN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,24.4279995,22.43199921,20.11599922,17.9470005,15.64999962,13.39700031,15.52299976,17.34900093,19.29700089,20.85899925,23.00200081,21.83300018,18.13899994,16.19000053,18.24300003,16.17099953,15.94499969,16.82699966,16.97200012,20.65200043,20.78100014,20.01099968,19.69000053,19.69000053,19.41900063,20.68799973
"Iran, Islamic Rep.",IRN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,9.51099968,9.454999924,9.239999771,9.06799984,8.788999557,8.498000145,9.345000267,10,10.74800014,11.27000046,12.10299969,10.91699982,9.906000137,8.913999557,10.56099987,9.991000175,9.335000038,9.118000031,10.83500004,11.91899967,10.46000004,10.57499981,8.56499958,8.781999588,9.265999794,10.46399975
"Iran, Islamic Rep.",IRN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,11.10000038,10.87100029,10.45800018,10.09200001,9.604999542,9.100000381,10.15400028,11.02200031,12.00899982,12.7670002,13.8920002,12.80000019,11.39799976,10.30000019,12.10000038,11.19999981,10.60000038,10.47999954,11.97000027,13.52000046,12.30000019,12.21000004,10.43999958,10.56999969,11.06000042,12.43000031
"Iran, Islamic Rep.",IRN,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,..,37.67399979,35.52500153,32.54000092,29.71999931,26.39699936,22.93000031,26.73999977,29.81699944,33.27099991,35.81600189,39.81100082,37.83000183,31.60899925,28.36800003,33.12099838,29.70999908,29.57699966,33.09600067,31.8390007,40.25400162,42.62900162,42.52500153,43.25299835,43.63399887,42.55500031,43.9659996
"Iran, Islamic Rep.",IRN,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,..,17.80900002,17.87100029,17.65600014,17.51799965,17.16799927,16.71899986,18.22100067,19.35400009,20.66300011,21.57699966,23.11499977,20.79800034,18.92099953,17.05900002,20.88400078,20.39500046,19.70700073,19.92099953,22.36700058,25.12700081,22.55500031,23.3939991,19.37999916,21.04500008,22.02899933,25.04899979
"Iran, Islamic Rep.",IRN,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,21.11800003,20.80999947,20.14100075,19.56500053,18.72500038,17.76799965,19.71100044,21.24799919,23.02400017,24.33200073,26.47699928,24.36599922,21.68600082,19.625,23.77599907,22.52799988,21.89699936,22.65500069,24.35899925,28.31900024,26.59199905,27.04500008,23.68499947,24.87899971,25.83799934,28.80699921
Iraq,IRQ,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,7.616000175,6.721000195,6.520999908,7.132999897,7.275000095,6.369999886,6.519000053,6.355999947,6.480999947,6.947000027,6.984000206,7.006000042,6.285999775,6.329999924,7.06400013,7.197999954,7.485000134,8.55300045,9.609999657,10.46500015,11.34300041,12.02400017,12.14999962,12.32299995,12.14000034,11.88099957
Iraq,IRQ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,10.52900028,9.348999977,9.116000175,10.04100037,10.29699993,9.027999878,9.288000107,8.92800045,8.99600029,9.546999931,9.470999718,9.368000031,8.234000206,8.166000366,8.895000458,8.81499958,8.913000107,8.477999687,8.23900032,7.827000141,7.452000141,6.960999966,7.052999973,7.18900013,7.089000225,6.919000149
Iraq,IRQ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,10.24499989,9.090000153,8.857999802,9.751000404,9.993000031,8.758999825,9.00399971,8.645999908,8.699999809,9.218999863,9.135000229,9.027000427,7.933000088,7.862999916,8.581999779,8.527999878,8.649999619,8.493000031,8.503000259,8.336000443,8.208000183,7.960000038,8.06400013,8.203000069,8.086999893,7.90899992
Iraq,IRQ,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,..,18.71999931,15.47399998,14.87800026,17.52000046,18.3409996,14.86999989,15.71700001,15.01599979,15.53100014,17.5,17.65800095,17.74600029,14.6960001,14.84500027,17.07799911,16.80400085,17.06299973,18.20100021,20.17000008,21.50799942,22.98600006,23.9279995,24.43000031,24.98999977,24.65399933,24.1609993
Iraq,IRQ,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,..,18.15600014,16.1989994,15.82800007,17.44300079,17.93199921,15.82299995,16.34900093,15.91399956,16.23399925,17.43099976,17.52599907,17.57799911,15.7130003,15.80700016,17.1779995,17.01300049,17.16900063,16.36700058,16.01799965,15.35999966,14.77799988,14.01799965,14.25899982,14.52600002,14.36600018,14.13000011
Iraq,IRQ,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,18.19199944,16.15099907,15.76599979,17.44799995,17.95800018,15.76200008,16.30800056,15.85000038,16.1779995,17.43700027,17.53899956,17.59600067,15.5909996,15.67800045,17.16300011,16.97900009,17.14999962,16.72599983,16.82900047,16.56699944,16.40099907,16.01399994,16.31500053,16.61700058,16.41300011,16.14900017
Ireland,IRL,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,16.59000015,15.3039999,15.83100033,14.68099976,12.04500008,11.77999973,10.16300011,7.34800005,5.620999813,4.276000023,3.539999962,3.746999979,4.004000187,3.828999996,3.999000072,4.202000141,4.263999939,4.919000149,8.170999527,9.81000042,10.75399971,10.97399998,10.7159996,9.376000404,7.671000004,6.520999908
Ireland,IRL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,15.34700012,14.87800026,15.44999981,14.50399971,11.94099998,11.68299961,10.22299957,7.93200016,5.921999931,4.349999905,3.77699995,4.556000233,4.820000172,4.960999966,4.589000225,4.563000202,4.975999832,7.52699995,14.99100018,17.0340004,17.69300079,17.61700058,14.90699959,12.76799965,10.78299999,9.00399971
Ireland,IRL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,15.77999973,15.02999973,15.59000015,14.56999969,11.97999954,11.72000027,10.19999981,7.699999809,5.800000191,4.320000172,3.680000067,4.21999979,4.480000019,4.489999771,4.340000153,4.409999847,4.670000076,6.400000095,12.01000023,13.85000038,14.61999989,14.67000008,13.03999996,11.26000023,9.399999619,7.889999866
Ireland,IRL,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,..,21.04800034,20.69199944,22.59900093,20.3239994,17.11400032,16.83499908,14.71899986,10.86699963,8.36400032,6.857999802,5.701000214,6.541999817,7.018000126,7.53000021,7.953000069,8.095999718,8.090999603,10.38599968,17.15600014,21.22299957,22.66699982,24.00799942,23.43099976,20.79800034,17.50600052,14.53499985
Ireland,IRL,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,..,24.68400002,24.20800018,26.72100067,24.86800003,20.01399994,18.86499977,16.57999992,11.72999954,8.602000237,6.191999912,6.433000088,8.743000031,8.98900032,8.876000404,9.081999779,8.994000435,10.02600002,16.20599937,30.90500069,33.77000046,35.00099945,36.39699936,29.77799988,26.48900032,23.54000092,19.35400009
Ireland,IRL,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,23.05599976,22.62800026,24.83600044,22.79400063,18.70800018,17.94799995,15.74199963,11.3409996,8.494000435,6.486999989,6.111999989,7.758999825,8.102000237,8.272999763,8.56400013,8.586999893,9.130000114,13.47200012,24.32699966,27.72500038,29.08200073,30.40600014,26.71899986,23.78800011,20.72999954,17.06900024
Isle of Man,IMN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,16.43300056,17.10899925,14.86999989,12.34799957,10.73700047,9.692000389,10.89599991,11.2130003,11.53600025,11.16600037,12.00800037,12.74199963,13.81400013,13.76799965,11.62699986,11.04599953,9.81400013,7.856999874,9.177000046,7.949999809,6.952000141,6.982999802,6.242000103,5.915999889,5.388000011,4.94299984
Israel,ISR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,11.34899998,11.96899986,11.25,8.178999901,7.328000069,7.531000137,8.876000404,10.3920002,10.89599991,11.04599953,11.64799976,13.01200008,13.25399971,12.40799999,11.09700012,10.42599964,9.012999535,7.566999912,9.836999893,8.93999958,7.302000046,6.751999855,6.18200016,5.866000175,5.127999783,4.672999859
Israel,ISR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,13.39000034,14.07999992,12.73999977,9.930000305,8.779999733,8.460000038,9.75,10.75,11.18000031,11.10000038,11.81000042,12.89000034,13.51000023,13.02999973,11.34000015,10.71000004,9.380000114,7.699999809,9.529999733,8.479999542,7.139999866,6.860000134,6.210000038,5.889999866,5.25,4.800000191
Israel,ISR,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,..,24.99099922,25.33200073,23.2310009,19.46800041,17.60300064,15.47500038,16.54400063,17.69799995,17.72599983,17.36700058,18.65500069,20.74200058,22.6590004,21.81399918,18.70400047,19.62599945,17.32600021,13.13300037,13.80200005,13.59300041,11.75399971,12.77400017,10.6960001,11.14900017,9.722000122,9.045999527
Israel,ISR,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,..,20.07999992,20.62599945,18.85700035,14.51099968,12.84899998,12.01599979,13.83699989,16.37800026,15.88099957,17.19400024,18.63199997,20.77700043,22.05699921,19.54299927,17.06900024,17.34799957,15.36299992,11.96399975,15.57999992,14.87100029,11.95400047,11.63500023,10.46000004,10.13700008,8.949999809,8.262999535
Israel,ISR,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,22.09499931,22.61100006,20.67700005,16.64599991,14.92099953,13.54100037,15.01500034,16.9470005,16.69799995,17.27199936,18.6420002,20.76099968,22.34000015,20.61100006,17.83600044,18.42000008,16.27199936,12.50199986,14.73400021,14.26799965,11.85999966,12.18000031,10.5710001,10.61800003,9.31799984,8.642000198
Italy,ITA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,15.78100014,13.89500046,14.85099983,15.32299995,16.12299919,16.23200035,16.4090004,16.54999924,16.27899933,14.86200047,13.03800011,12.61100006,11.95400047,10.24699974,10.0539999,8.786999702,7.852000237,8.5,9.234000206,9.602000237,9.550999641,11.83399963,13.07499981,13.8039999,12.69900036,12.78199959
Italy,ITA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,6.815999985,6.731999874,7.631000042,8.656999588,9.072999954,9.286999702,9.364999771,9.43599987,8.845000267,8.321000099,7.40500021,7.019999981,6.872000217,6.285999775,6.178999901,5.431000233,4.888000011,5.5,6.730000019,7.501999855,7.527999878,9.803999901,11.48400021,11.86299992,11.32800007,10.89999962
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,10.10000038,9.329999924,10.23999977,11.09000015,11.67000008,11.86999989,12,12.11999989,11.68999958,10.84000015,9.600000381,9.210000038,8.869999886,7.869999886,7.730000019,6.78000021,6.079999924,6.71999979,7.75,8.359999657,8.359999657,10.64999962,12.14999962,12.68000031,11.89999962,11.68999958
Italy,ITA,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,..,33.9090004,33.16999817,35.17900085,35.99599838,38.63899994,40.15000153,41.13199997,38.89300156,38.86899948,35.68399811,31.85899925,31.82900047,31.27400017,29.13100052,27.6779995,25.50699997,23.33099937,24.625,28.58200073,29.45599937,32.2159996,37.72999954,41.60900116,44.77500153,42.70100021,39.60800171
Italy,ITA,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,..,24.16500092,24.18099976,26.19499969,28.56500053,29.6779995,30.78300095,29.80699921,30.30900002,28.67000008,28.33399963,24.7329998,23.72299957,23.82799911,20.98399925,21.6060009,19.29000092,18.38100052,18.85099983,23.26099968,26.95899963,27.27599907,33.94800186,39.27999878,41.52299881,38.99599838,36.59600067
Italy,ITA,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,28.47999954,28.1079998,30.05900002,31.73699951,33.47299957,34.80199814,34.68600082,33.9090004,33.06100082,31.5170002,27.82099915,27.16600037,26.96299934,24.40800095,24.09700012,21.79500008,20.36300087,21.18000031,25.38299942,27.95800018,29.29400063,35.49300003,40.25600052,42.86700058,40.48699951,37.84999847
Jamaica,JAM,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,20.11000061,19.66500092,20.89699936,21.78000069,20.88100052,20.72299957,21.3029995,22.05999947,20.70000076,20.43600082,19.66200066,18.87299919,16.88299942,15.31099987,14.26099968,12.47299957,12.06499958,13.56000042,14.75800037,16.05800056,16.49200058,16.16500092,19.20599937,18.2329998,18.00099945,17.02400017
Jamaica,JAM,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,12.17500019,11.88799953,12.48999977,9.911000252,12.38199997,12.21500015,12.48700047,10.56799984,12.03600025,11.85200024,11.40400028,10.94499969,7.861000061,8.512000084,8.305999756,7.352000237,7.116000175,7.869999886,8.793999672,9.595000267,9.843999863,12.2489996,12.27200031,10.35400009,10.12300014,10.2869997
Jamaica,JAM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,15.73999977,15.39999962,16.31999969,15.34000015,16.22999954,16.01000023,16.35000038,15.5,15.73999977,15.51000023,14.93000031,14.34000015,11.73999977,11.43999958,10.88000011,9.569999695,9.260000229,10.32999992,11.35999966,12.36999989,12.69999981,13.93000031,15.25,13.73999977,13.51000023,13.18999958
Jamaica,JAM,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,..,42.87099838,42.22600174,45.01100159,42.02399826,45.28499985,45.08800125,46.50299835,50.79499817,45.57600021,45.17900085,43.54999924,41.81299973,29.4109993,37.29399872,31.69000053,28.13299942,27.20100021,34.05899811,33.41799927,36.43700027,37.4679985,30.05200005,43.65200043,43.35300064,41.34700012,38.72700119
Jamaica,JAM,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,..,29.05400085,28.61700058,30.50499916,21.06299973,30.69000053,30.55699921,31.51600075,27.92700005,30.88699913,30.61899948,29.51399994,28.33799934,17.8560009,22.56299973,21.47699928,19.27400017,18.63599968,19.49300003,22.89500046,24.96299934,25.67000008,36.52999878,32.30199814,27.51799965,26.38199997,27.65399933
Jamaica,JAM,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,34.1629982,33.64199829,35.98699951,28.95299911,36.18399811,35.9620018,37.00400162,36.13199997,36.12400055,35.78300095,34.48799896,33.1269989,21.99900055,27.83200073,25.10199928,22.44000053,21.69599915,24.64800072,26.53800011,28.89599991,29.71500015,34.32400131,36.1609993,32.88999939,31.43799973,31.36199951
Japan,JPN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,2.213999987,2.243000031,2.653000116,2.973999977,3.221999884,3.344000101,3.444000006,4.014999866,4.465000153,4.485000134,4.749000072,5.119999886,4.93599987,4.414999962,4.218999863,3.877000093,3.726000071,3.832999945,4.800000191,4.586999893,4.146999836,4.047999859,3.671999931,3.355999947,3.022000074,2.839999914
Japan,JPN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,2.005000114,2.102999926,2.413000107,2.834000111,3.101999998,3.354000092,3.354000092,4.175000191,4.824999809,4.895999908,5.238999844,5.539999962,5.465000153,4.914000034,4.559000015,4.30700016,3.936000109,4.083000183,5.28000021,5.415999889,4.839000225,4.56799984,4.293000221,3.746000051,3.561000109,3.349999905
Japan,JPN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,2.089999914,2.160000086,2.50999999,2.890000105,3.150000095,3.349999905,3.390000105,4.110000134,4.679999828,4.730000019,5.039999962,5.369999886,5.25,4.710000038,4.420000076,4.130000114,3.849999905,3.980000019,5.079999924,5.070000172,4.550000191,4.349999905,4.03000021,3.579999924,3.329999924,3.130000114
Japan,JPN,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,..,4.157999992,4.177999973,5.138999939,5.401000023,5.985000134,6.361000061,6.519000053,7.162000179,8.13599968,7.916999817,8.444000244,8.647000313,8.671999931,8.126999855,7.369999886,7.202000141,7.072000027,6.68900013,8.276000023,8.18999958,7.25,7.500999928,6.086999893,5.415999889,5.068999767,4.498000145
Japan,JPN,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,..,4.725999832,4.637000084,4.938000202,5.65199995,6.184999943,6.772999763,6.730999947,8.284999847,10.13300037,10.26799965,10.76599979,11.12100029,11.56400013,10.67599964,9.925999641,8.788999557,8.277000427,7.798999786,9.972000122,10.61499977,9.404999733,8.656999588,7.543000221,7.127999783,5.936999798,5.777999878
Japan,JPN,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,4.446000099,4.413000107,5.034999847,5.531000137,6.087999821,6.574999809,6.629000187,7.743000031,9.168000221,9.128000259,9.633000374,9.928999901,10.16399956,9.430000305,8.668999672,8.01099968,7.691999912,7.256000042,9.126000404,9.407999992,8.338999748,8.090000153,6.822000027,6.284999847,5.513000011,5.153999805
Jordan,JOR,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,35.11600113,36.32799911,34.86600113,32.06499863,25.63500023,24.00499916,23.84799957,23.47200012,23.22900009,23.63299942,26.29899979,26.84600067,26.33099937,26.17200089,25.79500008,24.7140007,23.13899994,23.2140007,22.91900063,21.87700081,21.67099953,20.90200043,22.23999977,20.82500076,22.65200043,25.69799995
Jordan,JOR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,17.69499969,17.89500046,17.40999985,16.03899956,12.85599995,12.05799961,11.98900032,11.86999989,11.79199982,12.02000046,12.80300045,13.27700043,12.57699966,12.6260004,12.95300007,12.12300014,10.97399998,10.52000046,10.73700047,10.46000004,10.95899963,10.27999973,10.57199955,10.01399994,11.04100037,13.05900002
Jordan,JOR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,19.86700058,20.27899933,19.70000076,18.17900085,14.60000038,13.69999981,13.63799953,13.50399971,13.42500019,13.69999981,14.69999981,15.30000019,14.5,14.54599953,14.80000019,14,13.10000038,12.69999981,12.89999962,12.5,12.89999962,12.19999981,12.60000038,11.89999962,13.07499981,15.27499962
Jordan,JOR,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,..,70.55200195,73.64800262,71.6969986,66.91999817,54.51599884,51.50099945,51.6969986,51.46699905,51.42100143,52.68999863,56.0359993,58.81299973,55.82400131,56.10699844,53.67200089,48.79999924,48.19300079,50.95800018,48.99900055,48.69900131,49.28300095,49.95700073,56.50899887,53.67200089,55.82600021,60.56200027
Jordan,JOR,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,..,37.33800125,38.5530014,37.77999878,35.26300049,28.72699928,27.13800049,27.2140007,27.125,27.1079998,27.76499939,29.52799988,30.99099922,29.41600037,29.56500053,29.84600067,26.875,24.54700089,23.27099991,23.78199959,24.83300018,27.26000023,26.1970005,27.07799911,26.40600014,28.12299919,33.44200134
Jordan,JOR,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,41.69499969,43.34500122,42.4659996,39.69400024,32.39400101,30.61400032,30.72500038,30.63100052,30.62800026,31.39800072,33.65599823,35.43199921,33.67399979,33.81299973,33.63100052,30.70400047,29.3010006,28.64500046,28.82900047,29.65500069,31.57600021,30.86899948,32.53699875,31.48200035,33.29399872,38.5
